Year,Month,City,UHI_Ratio,NDVI_Urban,NDBI_Urban,Albedo_Urban,NDVI_Rural,NDBI_Rural,Albedo_Rural
2012,11,Delhi,,,,,,,
2012,11,Hyderabad,0.1302363779373551,0.35654540245523597,0.014383236958384232,0.16346612953423728,0.40166713862873327,-0.0862001294179852,0.1640537100464236
2012,11,Mumbai,0.4376666207088407,0.22900359563061112,0.07180999162029444,0.12623693628432586,0.1610569814773824,-0.27049533095578465,0.08317040859157637
2012,11,Bangalore,-1.2653955710066045,0.4400131006497442,-0.1465357748190536,0.19719180904599773,3.1151802947176807e-05,-8.56644173601947e-06,-0.20174368064384277
2012,11,Kolkata,,,,,,,
2012,11,Chennai,1.1180044278005639,0.25472948225185194,0.07427719295313984,0.1654782009194353,0.31088040905999553,-0.13112528157429512,0.09917535029867966
2012,11,Pune,0.3089652282995992,0.23462893656381967,0.07173555502421035,0.1509534321922537,0.3707288554718937,-0.0667966789773951,0.13020778094567953
2012,11,Kanpur,0.23127830524926538,0.16960870673042178,0.10351943856349406,0.20073111734506283,0.27375425391485075,-0.015262776752548432,0.159009573101648
2012,11,Surat,0.1491005114645965,0.25467369215161906,0.016229683996875254,0.1337496130579826,0.3587205361881653,-0.12859418313187135,0.12886421853761904
2012,11,Ahmedabad,1.5585459994479405,0.17938075474090362,0.10420432075615338,0.160716634131671,0.2582294399007271,-0.008206317491451577,0.1281319619281312
2012,12,Delhi,0.16844858473434102,0.27152137982925556,0.015442597123178638,0.13987078781562298,0.2583940833670789,-0.07781094265047293,0.1379581122786687
2012,12,Hyderabad,0.850994021796587,0.2402027520671038,0.1364137935114494,0.15084890664216286,0.31679511210493366,0.01109998839231176,0.12366134970226517
2012,12,Mumbai,0.2808156362327907,0.27265051553184566,0.012412327833730752,0.11532838676546851,0.04391144588912026,-0.34909391551653673,0.06814679705572771
2012,12,Bangalore,-31.93172894734232,0.352556068061026,0.061785389988982975,0.16274533834773489,0.33661033497509796,-0.039277675633767134,0.07771440012018231
2012,12,Kolkata,4.629698634372783,0.1602000395977034,0.07348971772052425,0.11056533418948516,0.29265456907816395,-0.11632647003508409,0.07214507441252706
2012,12,Chennai,,,,,,,
2012,12,Pune,0.3084487710457368,0.1944080875165379,0.07727603389396513,0.15522123507815003,0.3002434692796422,-0.04054576059611435,0.13588210737166045
2012,12,Kanpur,,,,,,,
2012,12,Surat,0.14420294407565443,0.2265879260198159,0.0409108763480457,0.1339757244944539,0.3192031257324302,-0.09630819394932165,0.11980272215405796
2012,12,Ahmedabad,0.11837744828836319,0.2474380230603161,0.056935925158393234,0.16227883122660058,0.2829135011303052,-0.01671917982930769,0.15253158798558236
2013,1,Delhi,0.6543720710881119,0.10128069874881827,0.04769377097185706,0.1702032370278358,0.15796291974437923,-0.03882752176747199,0.15210522138008284
2013,1,Hyderabad,0.8986886338145241,0.17748280967626787,0.15151584292588005,0.140115031988189,0.2525661615407929,0.05894172560896588,0.122387317909976
2013,1,Mumbai,-3.1097418042308367,0.25594085480111645,0.008889058715658784,0.11459217948066933,0.0001388939178646886,-0.2660355510498613,-0.0066193210675107245
2013,1,Bangalore,8.937983947143538,0.2774194218791096,0.1622809530376154,0.17039421762497559,0.28644568994969594,0.03264838961505828,0.08465981343709379
2013,1,Kolkata,0.713290144055016,0.008108468765273727,-0.06612865075059363,0.13362552257627952,0.09131898562585848,-0.11696624863912304,0.1667943425549763
2013,1,Chennai,,,,,,,
2013,1,Pune,0.31427971419049167,0.1442827304547897,0.10552745970330425,0.14710451099220204,0.22087947165241437,0.019996725866763116,0.12768544958894862
2013,1,Kanpur,,,,,,,
2013,1,Surat,0.8861322138362893,0.4193623477855386,-0.09162589406492443,0.11522601172900264,0.2885275453065023,-0.04826903681628545,0.10442952866947453
2013,1,Ahmedabad,0.14845877407293226,0.23672795830402277,0.05455987765305068,0.1665665417415886,0.32382099384052915,-0.05334694391255356,0.15094620560150387
2013,2,Delhi,-1.2051340252371794,0.25660816817214677,0.004225621371202749,0.13565690913239972,-0.0026799125563193556,-0.011109069482623099,-0.19526539139114532
2013,2,Hyderabad,,,,,,,
2013,2,Mumbai,,,,,,,
2013,2,Bangalore,-1.2643154964768177,0.2864582981108467,0.05983698056998106,0.17903119730913564,3.126129154116867e-05,1.0147407293773108e-05,-0.20173123795810285
2013,2,Kolkata,0.15429614427640456,0.22090316769256263,0.03693654913191632,0.1094906981029549,0.33286625515017504,-0.12113289702587336,0.10501128287530129
2013,2,Chennai,,,,,,,
2013,2,Pune,0.17616176303492845,0.15325034746706434,0.07638553369147774,0.1563468875746303,0.19713023966204823,0.0004862271465749633,0.1457591314831275
2013,2,Kanpur,,,,,,,
2013,2,Surat,0.6796586410222791,0.32266728351517,-0.03241246460518419,0.12165380290354329,0.25099057316054857,-0.05620492921734563,0.11016948699516023
2013,2,Ahmedabad,-9.811612332241756,0.23964614950693705,0.05534666345753002,0.16851196456241868,0.24283201629201498,-0.04998047711099382,0.0788073754942912
2013,3,Delhi,0.12985320990577512,0.25569565048286536,0.017343944296083196,0.15325858940686377,0.32260237493010413,-0.054999270841636166,0.14112957501633347
2013,3,Hyderabad,,,,,,,
2013,3,Mumbai,,,,,,,
2013,3,Bangalore,-1.3280421213722042,0.2794982479659168,0.06872820556617205,0.19945263182693937,1.2607494951684599e-05,6.946080795315814e-06,-0.20175050934259364
2013,3,Kolkata,5.380868223925352,0.2077219010183865,0.03682367295112401,0.12424501435524635,0.28598649776026935,-0.09646568637879863,0.06435687440289402
2013,3,Chennai,0.895265737589233,0.2258498231809579,0.1441148177268641,0.1607630315118193,0.21535688127827765,-0.07108380010159139,0.10331600053461522
2013,3,Pune,0.17693028195612018,0.14779930056159937,0.08703492688132677,0.15494361449864852,0.21245113966427878,0.008665166694079813,0.14253432575183148
2013,3,Kanpur,0.18894889322688593,0.24923845667849662,0.012057189751487967,0.16833351787093878,0.5389425526452221,-0.2108703586333569,0.15743776921141991
2013,3,Surat,0.5511234745981797,0.1680844324050517,0.10211940751353613,0.11515366177994202,0.24839972681644734,-0.03441540996714374,0.11521925591591933
2013,3,Ahmedabad,0.2764505435370824,0.1778535922497575,0.1256441367286916,0.17428407205684288,0.240243928393608,0.02171712065299812,0.16092857132997668
2013,4,Delhi,0.8977135974367888,0.21307310739745106,0.06199943052410394,0.15989613457081578,0.26194541247789005,-0.04786549729128896,0.14185922343132806
2013,4,Hyderabad,0.1558294682452568,0.21017711039439865,0.14214513189592828,0.1753179314130152,0.255067638311805,0.05865626952761075,0.17422128156189848
2013,4,Mumbai,0.34750361072921315,0.21674567753762064,0.03836660997900959,0.13552985106143373,0.04498138237786006,-0.17814235673974982,0.09064594050938649
2013,4,Bangalore,-1.3772784750924096,0.25852377819555167,0.05805482364888136,0.2128559327531157,1.4896030777003243e-05,8.141747192085872e-06,-0.20174339701225397
2013,4,Kolkata,4.092050061028507,0.14568494273708493,0.02221231129118906,0.13972481429277295,0.21288458164203214,-0.08363380821705484,0.0877791349636024
2013,4,Chennai,,,,,,,
2013,4,Pune,0.1780779317998862,0.1398281969765888,0.08521906584262379,0.15804310460319065,0.21717503462007653,0.005572010863973902,0.15094527071761013
2013,4,Kanpur,0.3108818379395053,0.13663496695828997,0.09335947562663074,0.18077654308563,0.2923836456138595,-0.000424329346946968,0.15425559356605922
2013,4,Surat,0.16937333507086622,0.1822749365819378,0.05967012950330465,0.14587307946042818,0.2974330619792172,-0.07903563752972094,0.1337402306795778
2013,4,Ahmedabad,4.629929437774412,0.2224406692278768,0.015136674710135722,0.20361998142985072,0.13923871694848325,-0.1130678699060078,0.27250994729239214
2013,5,Delhi,0.5962715143107883,0.16852705607223523,0.07829072210623152,0.18006982051126663,0.1544593440893054,-0.024396475794102215,0.21249412365716905
2013,5,Hyderabad,0.7243429446100922,0.14822433116848419,0.1600587210750274,0.16540967318733596,0.1806780151037036,0.07605575321840546,0.1538422429372409
2013,5,Mumbai,1.8897322106850625,0.17351741668599005,0.05178222082402619,0.153608369056042,0.10550177238783359,-0.06826017105397376,0.09764142257625906
2013,5,Bangalore,,,,,,,
2013,5,Kolkata,,,,,,,
2013,5,Chennai,,,,,,,
2013,5,Pune,0.28130446662839237,0.14339962295116818,0.059295542737502274,0.16507571516147163,0.16034505505551258,-0.017248225600551437,0.21730322591022888
2013,5,Kanpur,0.09218094477432306,0.16111875250359828,0.10243922882536347,0.21554204373667687,0.22032771981320204,0.029572336342370942,0.18412680639674905
2013,5,Surat,0.18210641818982798,0.16645159759893757,0.039480939505361516,0.15842772773015298,0.26286543688569575,-0.07437035396217173,0.15529667587097876
2013,5,Ahmedabad,-1.4042609433076196,0.21809429736663583,0.028285337269531072,0.20333307184554444,0.00012348198364124825,-0.00036853624829029857,-0.20155071038622033
2013,6,Delhi,0.36187155663768167,0.18771668913925313,0.015568341734566534,0.1816686551688487,0.25007260595348196,-0.06943105702758984,0.18001535731420185
2013,6,Hyderabad,,,,,,,
2013,6,Mumbai,,,,,,,
2013,6,Bangalore,-0.8419468132614025,-0.25850466941439365,-0.1471171884094382,0.8320821886482933,-2.157571582829916e-05,-1.3049106992722277e-05,-0.2016750597396267
2013,6,Kolkata,,,,,,,
2013,6,Chennai,,,,,,,
2013,6,Pune,,,,,,,
2013,6,Kanpur,0.33337343850431284,0.12443220214976025,0.07563676457336521,0.1956950559793307,0.19862899089272829,0.02221871187095652,0.20471094400944465
2013,6,Surat,,,,,,,
2013,6,Ahmedabad,,,,,,,
2013,7,Delhi,,,,,,,
2013,7,Hyderabad,,,,,,,
2013,7,Mumbai,,,,,,,
2013,7,Bangalore,,,,,,,
2013,7,Kolkata,,,,,,,
2013,7,Chennai,,,,,,,
2013,7,Pune,,,,,,,
2013,7,Kanpur,,,,,,,
2013,7,Surat,,,,,,,
2013,7,Ahmedabad,,,,,,,
2013,8,Delhi,,,,,,,
2013,8,Hyderabad,,,,,,,
2013,8,Mumbai,,,,,,,
2013,8,Bangalore,,,,,,,
2013,8,Kolkata,,,,,,,
2013,8,Chennai,,,,,,,
2013,8,Pune,,,,,,,
2013,8,Kanpur,,,,,,,
2013,8,Surat,,,,,,,
2013,8,Ahmedabad,,,,,,,
2013,9,Delhi,1.1068331801115106,0.1718075488379834,0.00422686674590206,0.18248522844711873,0.37649766139628915,-0.12555382233038645,0.13694382382533016
2013,9,Hyderabad,,,,,,,
2013,9,Mumbai,,,,,,,
2013,9,Bangalore,,,,,,,
2013,9,Kolkata,,,,,,,
2013,9,Chennai,,,,,,,
2013,9,Pune,0.23839577022998226,0.3650989654265289,-0.06370152481504618,0.1515095452239005,0.4764592810302134,-0.1663200724239951,0.17854160051156268
2013,9,Kanpur,0.2472052414543875,0.38270593558253846,-0.07113888844947656,0.1775132245807892,0.4642935554901326,-0.19437737454737708,0.18062850096331703
2013,9,Surat,,,,,,,
2013,9,Ahmedabad,,,,,,,
2013,10,Delhi,2.7940684619171217,0.21284376382390094,0.00745118520227189,0.1711429591363762,0.29808232099441245,-0.09963169216839955,0.11281634278923523
2013,10,Hyderabad,0.20634116831277022,0.3870988354872824,-0.0642675670679737,0.16683617081761706,0.5188892405367784,-0.18288724628423464,0.1817240993015935
2013,10,Mumbai,-5.989400744562258,0.36087875004968206,-0.084690945269723,0.1297878711875771,0.05976689416434435,-0.3046110274499757,0.0009399729299456275
2013,10,Bangalore,,,,,,,
2013,10,Kolkata,,,,,,,
2013,10,Chennai,,,,,,,
2013,10,Pune,0.2968858677402797,0.330161951029017,0.025317825769872532,0.13822454126464678,0.4505694872512096,-0.11437001834282214,0.1316007849182686
2013,10,Kanpur,0.13065090393543308,0.29249125632402273,-0.01598717943843191,0.17214250945275208,0.450452960127389,-0.1607322108240428,0.16553237794270326
2013,10,Surat,0.6126134219500194,0.22869828666238334,0.013461976001122304,0.11609771865271928,0.41576498358460373,-0.14807198230083476,0.11418686996169204
2013,10,Ahmedabad,-1.3903890151669904,0.4298620920417888,-0.08931595237928837,0.16250777899302302,0.10484478242422611,-0.05593009312176897,-0.13606138541076068
2013,11,Delhi,0.9054490085031739,0.11313239406834286,0.1002755855728911,0.18256678887795275,0.28163175386471384,-0.0731682456935749,0.12923801469633336
2013,11,Hyderabad,,,,,,,
2013,11,Mumbai,,,,,,,
2013,11,Bangalore,-1.1417788982095036,0.45719703355932084,-0.1928734247846278,0.22171667676803578,4.2185286025700016e-05,-2.4199109291282502e-05,-0.20171187902819881
2013,11,Kolkata,0.5153519871173561,0.3513209716467492,-0.12943392333800724,0.12434448545824615,0.2969745090561644,-0.1588863195323482,0.13374784563506306
2013,11,Chennai,,,,,,,
2013,11,Pune,,,,,,,
2013,11,Kanpur,,,,,,,
2013,11,Surat,0.1871188492178972,0.25815482355264674,-0.007708110213227579,0.139568535884364,0.3454181065828858,-0.1457957872800868,0.13392452939101024
2013,11,Ahmedabad,0.23554523913903877,0.20423093690202948,0.0634424728898739,0.15683662542920998,0.33658471294916065,-0.03432865633850784,0.15802978162783005
2013,12,Delhi,1.3915898335898536,0.05662135129114976,0.09137363186427067,0.19177390830052496,0.13382368899615413,-0.05445743653563075,0.1627774819678493
2013,12,Hyderabad,,,,,,,
2013,12,Mumbai,0.27135182319912,0.2617138414493649,0.008532553620771202,0.11757053291061648,0.05658528066588158,-0.3363397463208866,0.07334453091282249
2013,12,Bangalore,-2.3395776439974347,0.4087174027853196,-0.04718300635623856,0.16672615614942055,0.27748788620616965,-0.07583824832376902,0.1108127311388333
2013,12,Kolkata,0.732261282956596,0.2755386360779173,-0.052618873006481645,0.10317032448772408,0.2202974198270578,-0.15662485054554887,0.12264441759656465
2013,12,Chennai,,,,,,,
2013,12,Pune,0.16353217640221535,0.24590085468161033,0.08892962369260415,0.13282368580250245,0.3444418992511647,-0.051866502588716015,0.12128130803188356
2013,12,Kanpur,,,,,,,
2013,12,Surat,0.142829110865487,0.21400188451613653,0.008332593646185773,0.1357788793255948,0.264305100026793,-0.10485233880663698,0.13287307910231613
2013,12,Ahmedabad,0.16980348595699488,0.2696640430472496,0.0466404819214404,0.15195146300497062,0.2950687806418744,-0.014403526118452418,0.14946576523776475
2014,1,Delhi,,,,,,,
2014,1,Hyderabad,0.11143693088739548,0.33666213205973633,0.08526196302291798,0.14857838083041144,0.35465384486658286,-0.011931252848113734,0.13104297151362765
2014,1,Mumbai,0.25089282739478136,0.2836280792914994,0.0014576002515399346,0.11133076864368316,0.018871475481884326,-0.184859671715334,0.06605325014198755
2014,1,Bangalore,0.10954013073890226,0.32524134969215684,0.09298950627339184,0.16824019151512434,0.3805186950221292,-0.017741440947358206,0.14418524194131285
2014,1,Kolkata,,,,,,,
2014,1,Chennai,,,,,,,
2014,1,Pune,0.14409518550937778,0.2347308576629431,0.08335109018902584,0.13183895461182055,0.30358703271824267,-0.029092830059238354,0.11282622220631498
2014,1,Kanpur,,,,,,,
2014,1,Surat,0.11926338550290919,0.29665021707929295,0.000969672762439517,0.12121916623630699,0.34220861389814106,-0.1325320634868751,0.11011616540727844
2014,1,Ahmedabad,0.1286388452569545,0.2908762976462138,0.0289485859135254,0.14881109908125129,0.3639865294121667,-0.06709632367003078,0.13941067217817468
2014,2,Delhi,0.1827938717623664,0.24556986910148468,0.05752354149717629,0.13100362908952798,0.2994147975039149,-0.0432268298545761,0.11869542524752126
2014,2,Hyderabad,0.18734529913007242,0.3025324953459702,0.10002197498008712,0.1580182048027937,0.29884225842737433,0.014525380024046883,0.15267125172192708
2014,2,Mumbai,0.298119611928646,0.28454263686576986,0.006616862584526331,0.1194327015246177,-0.07738206973469194,0.04836684705870824,0.0634382052880448
2014,2,Bangalore,0.1169893077966461,0.2754926862244939,0.12179427905138546,0.17451727146981413,0.3337970676456199,0.01640723532421661,0.15378879867028655
2014,2,Kolkata,0.11298873969015805,0.25140316636192417,0.00034731015853663264,0.10054751021530876,0.3623774741848316,-0.1625159532161302,0.10020353797455264
2014,2,Chennai,,,,,,,
2014,2,Pune,0.1813884866876961,0.21634206168678674,0.0995242562201926,0.13930796614529187,0.2891295683587367,-0.0038714268155686632,0.11921702693158927
2014,2,Kanpur,0.1287642947546571,0.322479769144498,-0.027417024791313895,0.14158022838165768,0.585469782233951,-0.2673085535302593,0.14540643212600468
2014,2,Surat,0.1141794816767665,0.2797843526785182,0.022572409509751555,0.12233551299267718,0.33125050691021807,-0.11855127245068917,0.11080602278441715
2014,2,Ahmedabad,0.10947695419160301,0.29139439940209527,0.044498396903486094,0.1587370570775855,0.3691219990423872,-0.07453787050356112,0.15232098086366833
2014,3,Delhi,,,,,,,
2014,3,Hyderabad,0.12992933828669795,0.30668077183827774,0.12390906855538718,0.1553708251369317,0.3632429570783359,0.008130634242939602,0.14799677205508444
2014,3,Mumbai,0.31755505143041457,0.27652607453402184,0.016666184900798804,0.12534761216177998,-0.06464514541264599,-0.020309207820245062,0.06312943042037632
2014,3,Bangalore,0.11521250572329622,0.27456101190880833,0.12601028427586022,0.1798687629335364,0.341211213542217,0.026619493466897782,0.16537792263129
2014,3,Kolkata,0.1576364325642542,0.26812098446736926,0.007742788211582271,0.11972703598851786,0.4058241212920104,-0.16740738498939994,0.11913063419980628
2014,3,Chennai,0.26842622259945764,0.30687634511556383,0.03632653056011703,0.15681168877060364,-0.06043223371794254,0.34911289363245895,0.1227216276667376
2014,3,Pune,0.14365069567821684,0.2191650771215298,0.10803159291855408,0.13408616351864552,0.2915278953433462,0.005840076695796516,0.12722331749492446
2014,3,Kanpur,0.15475282220204206,0.28929299502589,-0.0031571086743330287,0.16239045041589026,0.5581515930305156,-0.228483117846958,0.14790379278434748
2014,3,Surat,,,,,,,
2014,3,Ahmedabad,0.12295618889709602,0.26960808197797675,0.035066237260008404,0.1666849058590787,0.32491020923135927,-0.05270518905322103,0.15923553690727651
2014,4,Delhi,,,,,,,
2014,4,Hyderabad,0.12889103082400766,0.2922629973165625,0.11366789690200496,0.1628137406769353,0.3445346864658213,0.024945095918507215,0.1520435217373206
2014,4,Mumbai,0.3567860200964638,0.26629724232019797,0.004640988309780114,0.1375694387546928,0.024721043415729647,-0.028868638703221455,0.08335894256000159
2014,4,Bangalore,0.15209935097346303,0.28087648431583767,0.12613835430393153,0.1784922313708978,0.3460549190172754,0.0301406711685182,0.15977074365030572
2014,4,Kolkata,0.14895096295452867,0.26956668150665125,-0.00551851668925074,0.13316068287001154,0.4046048155099931,-0.15653654256411131,0.13157849207350736
2014,4,Chennai,0.25369171626647186,0.2976315476241326,0.07833578093992102,0.1648801716387997,0.21617043655319132,-0.03160945250109302,0.10995281181607731
2014,4,Pune,0.1418517830297656,0.20152241720027292,0.09892154671339161,0.14373019972005704,0.28096886225915213,-0.0012371737703900044,0.13906449507304158
2014,4,Kanpur,,,,,,,
2014,4,Surat,0.12951252452681103,0.22665895608226305,0.030838742451424754,0.14280435080489287,0.3396489612940913,-0.10773838460459782,0.12603780473258694
2014,4,Ahmedabad,0.10126764872645531,0.25016531049729396,0.05070016631203671,0.18735963261704938,0.29785056935493,-0.024572993599527502,0.1842806690031647
2014,5,Delhi,0.1176992161076396,0.2646430467599288,0.024615317258444187,0.17092855109333005,0.3200497538837949,-0.05657666876243835,0.15695246955038403
2014,5,Hyderabad,0.12583603105015717,0.3071139449150856,0.0839603828619747,0.17153255420304125,0.3414650195102889,0.00857834646044972,0.16420965520860542
2014,5,Mumbai,,,,,,,
2014,5,Bangalore,0.15322863385978044,0.2913922810305938,0.10874580793356546,0.1763600679483717,0.33454287997968074,0.019031374611332218,0.16973492070755655
2014,5,Kolkata,4.27032349826461,0.3241600500605602,-0.11743882503018883,0.20458414899276633,0.22541515006745208,-0.1176292307233665,0.237829405084165
2014,5,Chennai,,,,,,,
2014,5,Pune,,,,,,,
2014,5,Kanpur,0.13893039149282033,0.20645755382640177,0.05862083071052465,0.22265357553448006,0.26507643540762976,-0.015476821426851587,0.18765521676000188
2014,5,Surat,,,,,,,
2014,5,Ahmedabad,0.08655719806657754,0.24544063311896638,0.05149681012495991,0.19904568549442997,0.2810594136251205,-0.021704686407464438,0.19988032143818693
2014,6,Delhi,0.13139863705512686,0.24179148930573077,-0.0007111740378839289,0.17442698561109105,0.297649654099144,-0.04846749464796132,0.1719583466432763
2014,6,Hyderabad,,,,,,,
2014,6,Mumbai,,,,,,,
2014,6,Bangalore,,,,,,,
2014,6,Kolkata,0.7135288838263185,0.31856585006154753,-0.13665907967900384,0.19051088367222216,0.2530104656877201,-0.1412648891177395,0.2711177883309552
2014,6,Chennai,0.2803527273223463,0.3062235919827189,0.033149998061455056,0.17213104703318416,0.2965491409545069,-0.017169407821691032,0.12652161970000603
2014,6,Pune,0.31479847795833393,0.24136091304175272,0.01608577383994747,0.15355740396164952,0.20912241073066642,-0.061683677301909115,0.24466308906840706
2014,6,Kanpur,,,,,,,
2014,6,Surat,,,,,,,
2014,6,Ahmedabad,,,,,,,
2014,7,Delhi,,,,,,,
2014,7,Hyderabad,,,,,,,
2014,7,Mumbai,,,,,,,
2014,7,Bangalore,,,,,,,
2014,7,Kolkata,,,,,,,
2014,7,Chennai,,,,,,,
2014,7,Pune,,,,,,,
2014,7,Kanpur,,,,,,,
2014,7,Surat,,,,,,,
2014,7,Ahmedabad,,,,,,,
2014,8,Delhi,0.39537380601663863,0.35894807326666406,-0.10785875263047595,0.18211420857547927,0.25046570764148973,-0.1430454522941985,0.297088441735109
2014,8,Hyderabad,,,,,,,
2014,8,Mumbai,,,,,,,
2014,8,Bangalore,,,,,,,
2014,8,Kolkata,,,,,,,
2014,8,Chennai,,,,,,,
2014,8,Pune,,,,,,,
2014,8,Kanpur,,,,,,,
2014,8,Surat,,,,,,,
2014,8,Ahmedabad,,,,,,,
2014,9,Delhi,0.0847608426936214,0.29708326938651863,-0.04111769817016247,0.16286796568700881,0.4868773165572027,-0.1609397611704189,0.15176554566280476
2014,9,Hyderabad,,,,,,,
2014,9,Mumbai,,,,,,,
2014,9,Bangalore,,,,,,,
2014,9,Kolkata,0.29811583995154606,0.44825919718899276,-0.10845642159869912,0.14062197137510418,0.2937285998145195,-0.22911642284989497,0.25034059820240245
2014,9,Chennai,,,,,,,
2014,9,Pune,0.3187011310024907,0.4782047292303429,-0.14877232866338364,0.1637076156558061,0.3335355660176167,-0.16837935490339512,0.2512649605652076
2014,9,Kanpur,,,,,,,
2014,9,Surat,,,,,,,
2014,9,Ahmedabad,0.16082872709690407,0.35362280420735154,-0.06115811381744866,0.17838248595480377,0.5553548820469416,-0.2180670726880132,0.19021121644732597
2014,10,Delhi,0.0898835005331111,0.31804186061025275,-0.01236160713143637,0.1587224800580848,0.38179665564632786,-0.09999933579683337,0.14220126957505058
2014,10,Hyderabad,,,,,,,
2014,10,Mumbai,0.2759381344489884,0.381271059630265,-0.061226175134072,0.12839864544599228,0.10026745652856074,-0.15359096116330648,0.07024854846570518
2014,10,Bangalore,,,,,,,
2014,10,Kolkata,,,,,,,
2014,10,Chennai,,,,,,,
2014,10,Pune,,,,,,,
2014,10,Kanpur,0.10864015554675631,0.3096885021256058,0.00911589920403107,0.17630651182855558,0.46853717079630447,-0.1340286778152994,0.15743839247279814
2014,10,Surat,0.13315066332079384,0.33232941223986295,-0.0546317181421124,0.13693116160997096,0.5305841825478413,-0.2504364238451939,0.12995911908773441
2014,10,Ahmedabad,0.12454094845767012,0.28513578540367523,0.001499123034549746,0.16379810030753522,0.5063585381986486,-0.15395674646635826,0.15966751637742765
2014,11,Delhi,0.1215607192494493,0.2455911629826538,0.009981584415642758,0.15313206984441058,0.2949065387152809,-0.0722832621814095,0.1303970406368973
2014,11,Hyderabad,,,,,,,
2014,11,Mumbai,0.26426170328614657,0.3342140213519212,-0.03739682811335199,0.12188812798006765,0.019995948428298653,-0.22931566845589227,0.07097249481991115
2014,11,Bangalore,0.12806976879218818,0.46673296083233073,-0.057549247378327596,0.16583461866961063,0.553797228718263,-0.1614666200076609,0.15244455461491738
2014,11,Kolkata,0.12393579650263156,0.2749042253643623,-0.011541671008536173,0.1087035681348761,0.4121072888860341,-0.19845613681866348,0.10977369947103267
2014,11,Chennai,,,,,,,
2014,11,Pune,,,,,,,
2014,11,Kanpur,0.100144567962725,0.26424968720715175,0.03221248942212539,0.17669084541531577,0.34344727723733953,-0.05945069137317199,0.15434167411501293
2014,11,Surat,0.10496916002918405,0.30479860957021826,-0.01634460870202454,0.13190277234329056,0.42802486909222065,-0.15640854794040668,0.12179706757244484
2014,11,Ahmedabad,0.0871687872618385,0.3108676361236714,0.020165723797757034,0.15400007898335627,0.3698699252446557,-0.05705529385596989,0.15170064588917595
2014,12,Delhi,0.12115651640869483,0.24872746210385113,0.016211314835711657,0.14499543810840285,0.28365734251016617,-0.07370119622515424,0.12522321608292955
2014,12,Hyderabad,0.12034458334270033,0.2931986891366108,0.10134465095964587,0.1578467476912983,0.3360743371178531,0.01101452595036542,0.13841054315649248
2014,12,Mumbai,0.25381117398259273,0.3056222776031297,-0.027412583252027306,0.1169406914506003,0.013404188727382116,-0.24871032707173113,0.0663968150813501
2014,12,Bangalore,,,,,,,
2014,12,Kolkata,0.11783915965847082,0.22017909108977066,-0.002833360785656684,0.10535431971150837,0.3324456572201537,-0.15521017592772013,0.10538636498265214
2014,12,Chennai,,,,,,,
2014,12,Pune,,,,,,,
2014,12,Kanpur,0.10158528013276533,0.043733279249297936,-0.07312455123782051,0.4556462328879594,0.05047822298903404,-0.1017860767607556,0.44803056938004493
2014,12,Surat,0.10901843031994807,0.28586534454105234,-0.005051606927970919,0.12629717466907203,0.3672797864598045,-0.13143504797326994,0.11588244434490019
2014,12,Ahmedabad,0.11212445622602124,0.2973032711846345,0.04292290301592903,0.15406493409702712,0.3390395001442302,-0.035350820313663135,0.1443433849525472
2015,1,Delhi,,,,,,,
2015,1,Hyderabad,0.1277517348167554,0.278913247405943,0.11261705075959207,0.15793466390961605,0.2938481139011241,0.03443553789134121,0.14532420199261112
2015,1,Mumbai,,,,,,,
2015,1,Bangalore,0.14788383588888898,0.34490145890282864,0.08108301081041831,0.16385408566830434,0.3681673644314973,-0.02773327205192174,0.160093279445642
2015,1,Kolkata,,,,,,,
2015,1,Chennai,,,,,,,
2015,1,Pune,0.18000908084996745,0.2612443904170745,0.05882626304791133,0.13316639373987735,0.330267089364283,-0.04845993649024549,0.1381314330360067
2015,1,Kanpur,,,,,,,
2015,1,Surat,,,,,,,
2015,1,Ahmedabad,,,,,,,
2015,2,Delhi,0.12986025736067333,0.20777640064135663,0.061333117534245966,0.13521277971179776,0.2498292839573164,-0.037730569429504146,0.12072858121130634
2015,2,Hyderabad,0.12482483347797982,0.24981780686497787,0.12379451417830388,0.16303045560164936,0.266699055417571,0.04700089532221865,0.1454026714014281
2015,2,Mumbai,0.2814641439287588,0.2538760870095077,0.01494114179951887,0.11846062868969731,-0.014968624424894243,-0.17300377753408738,0.06682250969967984
2015,2,Bangalore,0.1637233681487418,0.2982359468926209,0.11361489440778334,0.1690892268780898,0.34070486548836004,0.013843423048668382,0.15075729777924934
2015,2,Kolkata,0.1369670780963739,0.23855835600427114,-0.0005797545149091304,0.11214418932157615,0.33490938951476673,-0.13559790694180288,0.10923540393413929
2015,2,Chennai,0.19325605887229372,0.3323248384176763,0.008511546756491468,0.14769374876630292,0.2620415328887511,-1.2430917770296341,0.08216797287677667
2015,2,Pune,0.15786220985418647,0.21033994677049675,0.08359898441498342,0.13916380191600972,0.28576585309040187,-0.005404843170375444,0.11890593700388653
2015,2,Kanpur,0.15172292528374876,0.2890231387008523,-0.0033625616935210848,0.15358371950763477,0.514608887989683,-0.20920655391853016,0.14754066139369287
2015,2,Surat,0.13808907000511575,0.2440104359480055,0.025004433735594845,0.1291388067689132,0.3070503305098909,-0.11627811716974007,0.11352708419238478
